invoice_id,seller_id,buyer_id,invoice_date,net_amount,vat_amount,gross_amount,vat_rate,product_category,payment_delay_days
817094,1343,9307,2019-09-19,4663.38,373.07,5036.45,0.08,Education Services,6
191868,7878,7733,2019-01-27,4795.29,239.76,5035.05,0.05,Food,15
100937,9030,4460,2019-01-09,981.04,78.48,1059.52,0.08,Financial Services,40
723319,1754,1128,2019-07-18,9129.77,456.49,9586.26,0.05,Furniture,20
563849,5086,7859,2019-01-20,232.1,11.61,243.71,0.05,Electronics,47
152560,5156,3378,2019-09-27,6276.69,313.83,6590.52,0.05,Services,44
133481,9099,3964,2019-02-24,4207.45,210.37,4417.82,0.05,Software,47
748022,1323,4723,2019-09-16,3920.51,196.03,4116.54,0.05,Services,8
685706,3690,7032,2019-10-21,6958.95,1600.56,8559.51,0.23,Services,12
977660,2683,7965,2019-06-08,456.89,22.84,479.73,0.05,Machinery,4
300543,9412,9224,2019-05-12,523.53,41.88,565.41,0.08,Construction Materials,59
249055,3623,6505,2019-03-01,3475.8,799.43,4275.23,0.23,Pharmaceuticals,15
544191,8304,9198,2019-06-21,754.05,60.32,814.37,0.08,Pharmaceuticals,38
474091,9347,3365,2019-07-25,128.14,29.47,157.61,0.23,Software,59
243560,3623,6485,2019-08-13,319.38,25.55,344.93,0.08,Financial Services,6
108106,8508,5009,2019-12-19,102.17,23.5,125.67,0.23,Food,29
978383,5358,3349,2019-11-29,241.4,12.07,253.47,0.05,Office Supplies,45
103861,4674,9735,2019-11-08,113.86,26.19,140.05,0.23,,1
584847,3643,3393,2019-11-20,2623.58,131.18,2754.76,0.05,,2
763997,3296,9464,2019-10-18,4896.27,391.7,5287.97,0.08,Food,44
608107,7029,9405,2019-08-22,103.51,8.28,111.79,0.08,Clothing,4
863354,9822,9000,2019-05-25,23263.25,1861.06,25124.31,0.08,Education Services,45
554051,1356,2405,2019-12-29,358.7,82.5,441.2,0.23,Automotive,53
248749,9687,7340,2019-12-20,23911.38,1912.91,25824.29,0.08,Software,4
177328,8258,4170,2019-10-25,720.61,165.74,886.35,0.23,Financial Services,56
140789,9456,5853,2019-08-21,508.98,25.45,534.43,0.05,Services,45
895096,9519,9527,2019-01-11,1996.81,99.84,2096.65,0.05,Clothing,38
170879,2286,7966,2019-01-30,1060.34,243.88,1304.22,0.23,Automotive,22
365809,9390,7053,2019-01-06,138.41,11.07,149.48,0.08,Machinery,49
749123,1682,9514,2019-03-01,957.32,76.59,1033.91,0.08,Software,57
421658,5548,2751,2019-04-27,399.79,91.95,491.74,0.23,Services,8
134956,8522,6157,2019-10-12,441.2,22.06,463.26,0.05,Pharmaceuticals,3
453191,3334,4357,2019-12-27,332.26,76.42,408.68,0.23,Office Supplies,43
209466,1179,2939,2019-09-15,5636.41,281.82,5918.23,0.05,Financial Services,15
407609,8931,2025,2019-11-06,6778.4,338.92,7117.32,0.05,Healthcare Equipment,25
514576,4960,1375,2019-05-08,419.73,96.54,516.27,0.23,Furniture,20
496029,3628,3027,2019-05-24,547.17,27.36,574.53,0.05,Services,0
310064,2649,9060,2019-06-21,663.85,152.69,816.54,0.23,Electronics,10
961372,5735,2542,2019-03-20,769.72,61.58,831.3,0.08,Furniture,38
122960,9194,7522,2019-05-21,3985.93,199.3,4185.23,0.05,Office Supplies,57
390599,3668,8134,2019-12-11,641.68,147.59,789.27,0.23,Education Services,46
210980,8966,8559,2019-03-18,3295.47,263.64,3559.11,0.08,Pharmaceuticals,31
541734,9194,9484,2019-07-06,966.11,48.31,1014.42,0.05,Clothing,56
599306,2245,97936378,2019-05-17,293.11,67.42,360.53,0.23,Services,38
148964,9456,4443,2019-02-03,3158.3,157.92,3316.22,0.05,Financial Services,20
707300,3251,8645,2019-06-01,11883.51,594.18,12477.69,0.05,Furniture,26
245520,9292,9060,2019-09-28,5597.88,279.89,5877.77,0.05,Software,49
884093,4183,7453,2019-12-06,563.48,28.17,591.65,0.05,Financial Services,46
525762,6157,3296,2019-02-21,1869.19,149.54,2018.73,0.08,Healthcare Equipment,13
200681,3645,6716517785,2019-08-24,1244.68,286.28,1530.96,0.23,Services,18
520095,2266,12345679,2019-12-06,811.35,186.61,997.96,0.23,Services,45
114779,9222,5501,2019-09-28,405.61,20.28,425.89,0.05,Automotive,5
335621,6080,9849,2019-10-01,8786.05,2020.79,10806.84,0.23,Pharmaceuticals,5
421556,5217,4646,2019-08-30,878.39,43.92,922.31,0.05,Pharmaceuticals,0
141758,9998,9290,2019-11-23,1357.31,67.87,1425.18,0.05,Automotive,8
678189,2819,7466,2019-09-10,2220.25,177.62,2397.87,0.08,Office Supplies,42
395985,2683,9048,2019-08-04,325.83,74.94,400.77,0.23,Construction Materials,49
437859,7004,6802,2019-03-22,3684.57,847.45,4532.02,0.23,Construction Materials,2
185723,6357,6327,2019-12-02,7906.1,632.49,8538.59,0.08,Clothing,4
194272,5030,3809,2019-07-22,11220.04,897.6,12117.64,0.08,Machinery,50
314179,6919,4559,2019-07-12,6924.5,1592.63,8517.13,0.23,Food,14
769278,4129,1372,2019-07-21,24785.28,5700.61,30485.89,0.23,Clothing,55
497913,4659,9477,2019-12-25,353.41,28.27,381.68,0.08,Services,6
386779,4589,4986,2019-11-04,1532.89,76.64,1609.53,0.05,Office Supplies,34
423539,6115,9316,2019-09-25,894.61,44.73,939.34,0.05,Services,4
128946,8094,5694,2019-05-13,5074.47,253.72,5328.19,0.05,Clothing,54
319513,5602,4776,2019-01-30,270.67,21.65,292.32,0.08,Services,14
218221,6157,1783,2019-12-02,238.84,11.94,250.78,0.05,Clothing,15
947954,8872,4668,2019-11-17,5236.33,418.91,5655.24,0.08,Services,5
984297,8269,9167,2019-01-27,21013.73,1050.69,22064.42,0.05,Services,59
826137,8452,7365,2019-01-05,640.21,51.22,691.43,0.08,Healthcare Equipment,33
787683,1895,2536,2019-12-02,13303.36,1064.27,14367.63,0.08,Financial Services,55
339596,7801,1786,2019-12-04,366.47,84.29,450.76,0.23,Food,16
752948,8806,4018,2019-12-27,666.98,153.41,820.39,0.23,Software,16
268357,3168,7971,2019-06-14,5842.54,467.4,6309.94,0.08,Healthcare Equipment,6
797401,3125,7656,2019-07-04,8591.96,687.36,9279.32,0.08,Furniture,9
432214,1151,8419,2019-10-15,1367.3,68.36,1435.66,0.05,Electronics,55
669164,2009,1867,2019-10-05,5576.04,446.08,6022.12,0.08,Pharmaceuticals,14
732945,7880,8947,2019-10-12,242.58,12.13,254.71,0.05,Clothing,59
282624,8383,7245,2019-02-25,300.31,69.07,369.38,0.23,Financial Services,15
469033,2109,2579,2019-12-26,256.05,20.48,276.53,0.08,Automotive,52
948790,8079,8857,2019-04-11,165.94,38.17,204.11,0.23,Education Services,60
772444,8887,2021,2019-01-14,335.62,77.19,412.81,0.23,Clothing,13
445019,4512,5209,2019-12-07,2159.71,107.99,2267.7,0.05,Automotive,28
802658,3720,7777,2019-02-19,17864.84,4108.91,21973.75,0.23,Education Services,60
428541,6927,2405,2019-02-05,5919.43,295.97,6215.4,0.05,Electronics,51
926945,5209,3623,2019-09-19,2201.66,176.13,2377.79,0.08,Machinery,7
168103,9747,6743,2019-02-04,571.2,131.38,702.58,0.23,Office Supplies,20
462475,4634,9703,2019-09-10,524.18,26.21,550.39,0.05,Clothing,36
130833,6398,8872,2019-03-05,102.4,23.55,125.95,0.23,Software,52
140967,8482,9735,2019-06-04,2969.2,237.54,3206.74,0.08,,54
629394,5560,4866,2019-02-09,4597.01,367.76,4964.77,0.08,Pharmaceuticals,36
295134,9115,4691,2019-04-25,5144.94,257.25,5402.19,0.05,Machinery,3
107082,4986,8482,2019-01-26,6311.64,504.93,6816.57,0.08,Software,33
157502,5764,6871,2019-02-22,6767.5,541.4,7308.9,0.08,Financial Services,48
986314,9115,5831,2019-07-24,7269.42,363.47,7632.89,0.05,Office Supplies,60
742634,4646,1696,2019-11-03,3212.66,257.01,3469.67,0.08,Automotive,9
663729,1854,8645,2019-10-16,876.94,43.85,920.79,0.05,Machinery,55
843974,2120,4892,2019-09-08,1353.38,311.28,1664.66,0.23,Clothing,19
999680,5621,5196,2019-06-24,2459.15,122.96,2582.11,0.05,Pharmaceuticals,18
733482,9822,4150,2019-01-05,13895.05,1111.6,15006.65,0.08,,46
226778,5144,6228,2019-12-03,505.3,40.42,545.72,0.08,Electronics,36
443478,6375,9073,2019-11-28,321.53,73.95,395.48,0.23,Services,55
791029,2145,3843,2019-04-22,2677.22,133.86,2811.08,0.05,Automotive,53
753675,3548,7421,2019-06-27,447.71,35.82,483.53,0.08,Financial Services,13
129076,5501,1624,2019-01-23,405.26,93.21,498.47,0.23,Software,6
754914,3152,7840,2019-07-25,4557.19,227.86,4785.05,0.05,Construction Materials,23
822918,3964,3171,2019-02-16,929.14,213.7,1142.84,0.23,Furniture,15
624007,8500,7898,2019-02-27,179.7,14.38,194.08,0.08,Food,28
884076,3839,1210,2019-01-03,538.93,26.95,565.88,0.05,Financial Services,2
124391,4984,2405,2019-05-24,2759.19,137.96,2897.15,0.05,Office Supplies,55
425997,5531,4434,2019-09-10,170.31,8.52,178.83,0.05,Software,43
132967,6053,7333,2019-12-25,2756.94,634.1,3391.04,0.23,Pharmaceuticals,3
693630,9418,9577032841,2019-03-04,529.57,121.8,651.37,0.23,Services,42
289321,9717,2750,2019-05-31,266.81,13.34,280.15,0.05,,40
105873,7733,2213,2019-06-06,174.43,13.95,188.38,0.08,Food,52
410425,3355,6274,2019-06-27,594.46,29.72,624.18,0.05,Healthcare Equipment,11
281696,1763,2070,2019-06-19,3941.38,315.31,4256.69,0.08,Pharmaceuticals,0
502961,5126,1457,2019-09-12,1019.89,234.57,1254.46,0.23,Food,15
262859,4162,8887,2019-02-12,380.46,87.51,467.97,0.23,,2
962785,6598,3775,2019-05-30,6400.1,320.01,6720.11,0.05,Pharmaceuticals,40
920103,9814,1872,2019-07-09,7865.62,1809.09,9674.71,0.23,Services,35
277610,1783,7231,2019-01-26,194.34,9.72,204.06,0.05,,7
111617,1783,8816,2019-04-26,9682.09,484.1,10166.19,0.05,Financial Services,5
138107,6157,2747,2019-10-09,5683.33,284.17,5967.5,0.05,Education Services,31
688110,1786,9988,2019-04-12,528.38,121.53,649.91,0.23,Pharmaceuticals,4
795352,4619,1895,2019-03-24,3095.27,154.76,3250.03,0.05,Electronics,47
398551,5538,1323,2019-04-02,193.71,44.55,238.26,0.23,Software,58
777841,2638,5786,2019-12-31,237.46,19.0,256.46,0.08,Services,44
426800,9368,9874,2019-06-06,287.57,66.14,353.71,0.23,Education Services,18
459441,1128,2953,2019-05-03,139.86,6.99,146.85,0.05,Education Services,30
808124,5046,4354,2019-08-01,157.81,36.3,194.11,0.23,Electronics,43
666739,8283,9214,2019-08-08,9681.07,774.49,10455.56,0.08,Pharmaceuticals,24
584521,2536,2187,2019-06-21,396.12,19.81,415.93,0.05,Financial Services,23
333055,3293,4081,2019-12-12,3649.12,839.3,4488.42,0.23,Pharmaceuticals,45
103520,1082,6039,2019-05-03,142.85,32.86,175.71,0.23,Pharmaceuticals,60
167666,8529,3334,2019-04-03,248.73,19.9,268.63,0.08,Electronics,50
172428,4541,9048,2019-10-21,482.13,38.57,520.7,0.08,Software,45
972482,7217,1763,2019-10-30,21434.22,4929.87,26364.09,0.23,,22
277140,6371,1422,2019-01-24,127.53,6.38,133.91,0.05,Food,27
140031,2164,4533,2019-08-18,695.87,160.05,855.92,0.23,Clothing,38
799239,7647,4691,2019-01-03,156.63,36.02,192.65,0.23,,56
822232,4340,7204314,2019-03-03,958.99,220.57,1179.56,0.23,Services,52
128573,4646,6895,2019-07-30,8016.97,1843.9,9860.87,0.23,Electronics,49
402676,8270,3027,2019-05-29,1707.96,392.83,2100.79,0.23,Office Supplies,3
541966,6685,4559,2019-07-25,186.79,14.94,201.73,0.08,Furniture,58
222186,8954,8709,2019-12-24,14376.44,3306.58,17683.02,0.23,Food,7
309849,8436,3215,2019-07-23,625.79,50.06,675.85,0.08,Software,16
424931,7522,8419,2019-01-24,645.26,32.26,677.52,0.05,Healthcare Equipment,48
143281,5974,1378840874,2019-08-14,530.2,121.95,652.15,0.23,Services,34
547660,2298,4230,2019-07-09,276.22,13.81,290.03,0.05,Electronics,30
681848,5402,8909,2019-09-01,264.86,13.24,278.1,0.05,Electronics,60
566564,1888,1988,2019-04-10,127.72,10.22,137.94,0.08,Services,24
620601,2204,9963,2019-01-27,22001.27,1760.1,23761.37,0.08,Financial Services,5
749680,2157,2286,2019-03-07,3076.8,707.66,3784.46,0.23,Construction Materials,26
178765,5411,9255,2019-04-24,20110.02,1608.8,21718.82,0.08,Furniture,21
716359,6357,6927,2019-10-31,1529.13,76.46,1605.59,0.05,Services,0
910677,9018,3839,2019-04-11,125.12,10.01,135.13,0.08,Healthcare Equipment,8
418990,4928,2480,2019-08-26,9359.65,2152.72,11512.37,0.23,Financial Services,25
550509,8522,7392,2019-12-19,7868.76,393.44,8262.2,0.05,Financial Services,24
602175,6091,1711,2019-10-22,1453.06,334.2,1787.26,0.23,Automotive,26
131884,9418,5050,2019-10-12,8063.93,1854.7,9918.63,0.23,Office Supplies,31
318952,6503,4831,2019-06-11,1475.56,73.78,1549.34,0.05,Clothing,22
110698,1044,4652,2019-09-27,212.52,48.88,261.4,0.23,Electronics,42
648938,4460,1736,2019-08-30,2433.89,194.71,2628.6,0.08,Furniture,3
112640,4994,4049,2019-05-13,158.4,12.67,171.07,0.08,Furniture,49
719169,5905,5895,2019-07-14,168.29,38.71,207.0,0.23,Healthcare Equipment,44
764441,3144,9687,2019-10-04,9006.05,2071.39,11077.44,0.23,Healthcare Equipment,23
842294,1389,9096,2019-05-08,133.05,10.64,143.69,0.08,Services,47
408064,7700,5102,2019-09-14,414.46,95.33,509.79,0.23,Pharmaceuticals,42
637281,5764,2025,2019-12-01,1766.16,88.31,1854.47,0.05,Furniture,31
291818,5203,4892,2019-02-02,716.26,35.81,752.07,0.05,Machinery,2
407310,1824,9621,2019-06-18,1325.01,66.25,1391.26,0.05,Healthcare Equipment,40
453175,3163,8902,2019-11-03,686.41,54.91,741.32,0.08,Services,13
808817,8809,8035,2019-02-03,400.06,32.0,432.06,0.08,Education Services,42
335074,6505,4831,2019-09-02,17462.56,4016.39,21478.95,0.23,Clothing,27
119832,2375,7652,2019-10-30,8989.7,449.49,9439.19,0.05,Machinery,33
311298,5785,1733,2019-07-30,375.86,30.07,405.93,0.08,Clothing,51
604431,8378,8142,2019-01-02,10022.5,801.8,10824.3,0.08,Education Services,5
799576,4170,6428,2019-10-23,100.05,5.0,105.05,0.05,Healthcare Equipment,36
797514,1376,9368,2019-09-20,5726.59,1317.12,7043.71,0.23,Education Services,40
306371,3338,3690,2019-07-04,943.71,47.19,990.9,0.05,Machinery,50
957025,7378,6911,2019-07-28,6085.49,486.84,6572.33,0.08,Education Services,8
811226,9259,4991,2019-07-25,1370.69,315.26,1685.95,0.23,Automotive,23
577639,8094,7615,2019-05-11,845.63,67.65,913.28,0.08,Clothing,45
546473,6412,8079,2019-06-09,856.92,68.55,925.47,0.08,Pharmaceuticals,50
100854,2490,1800,2019-04-18,4603.3,230.17,4833.47,0.05,Clothing,25
285261,7008,9167,2019-11-30,714.45,164.32,878.77,0.23,,47
656533,3775,2298,2019-12-11,2231.84,513.32,2745.16,0.23,Office Supplies,6
644897,6506,1082,2019-09-09,7343.14,587.45,7930.59,0.08,Machinery,7
538069,9621,3006,2019-12-18,10550.65,527.53,11078.18,0.05,Clothing,15
717821,5501,9731,2019-12-18,116.99,5.85,122.84,0.05,Clothing,54
425003,9756,7556130923,2019-11-20,1353.75,311.36,1665.11,0.23,Services,38
806181,4366,9347,2019-03-21,507.2,40.58,547.78,0.08,Food,18
811813,3582,3171,2019-08-15,1998.54,99.93,2098.47,0.05,Financial Services,3
852821,5046,9132,2019-05-27,132.03,10.56,142.59,0.08,Construction Materials,7
614518,5069,6106,2019-11-05,3083.18,246.65,3329.83,0.08,Pharmaceuticals,59
987541,7298,2542,2019-02-07,5846.29,467.7,6313.99,0.08,Education Services,25
834452,4866,5895,2019-08-10,247.47,19.8,267.27,0.08,Clothing,25
935867,5613,8852,2019-11-28,1537.71,123.02,1660.73,0.08,Services,59
860019,3730,4354,2019-04-23,141.14,11.29,152.43,0.08,,56
865936,2465,3249839,2020-01-01,1107.16,254.65,1361.81,0.23,Services,50
156816,6361,5196,2019-04-21,1987.14,158.97,2146.11,0.08,Machinery,29
603667,1711,4617,2019-07-02,6163.07,1417.51,7580.58,0.23,Machinery,12
189285,1853,7296,2019-11-12,140.17,32.24,172.41,0.23,Pharmaceuticals,4
897318,3645,1916,2019-12-17,197.83,45.5,243.33,0.23,Education Services,1
236025,4230,6820,2019-06-15,173.13,8.66,181.79,0.05,Services,10
387898,1372,5144,2019-09-30,1868.56,93.43,1961.99,0.05,Furniture,6
964650,3462,6919,2019-02-02,7767.24,621.38,8388.62,0.08,Software,38
463703,5798,2953,2019-04-01,207.41,47.7,255.11,0.23,Software,14
318088,7298,9915953012,2019-12-24,1214.1,279.24,1493.34,0.23,Services,47
353971,2446,2683,2019-07-05,351.84,80.92,432.76,0.23,Furniture,49
477867,7247,5500,2019-05-17,210.82,16.87,227.69,0.08,Furniture,57
818579,2541,8190,2019-07-19,245.37,12.27,257.64,0.05,Furniture,43
545002,7312,9755,2019-03-29,6567.15,1510.44,8077.59,0.23,Software,7
816139,7357,8482,2019-08-30,4999.22,249.96,5249.18,0.05,Healthcare Equipment,13
310643,9204,8924,2019-04-07,1099.81,252.96,1352.77,0.23,Automotive,28
767901,8441,2193,2019-07-18,420.78,21.04,441.82,0.05,Automotive,33
424197,7843,9569,2019-12-08,1402.66,322.61,1725.27,0.23,Office Supplies,23
845199,7857,1484,2019-07-15,598.7,47.9,646.6,0.08,,47
172973,4659,6188,2019-08-10,1894.22,94.71,1988.93,0.05,Software,36
994281,1302,6167,2019-04-14,3251.89,162.59,3414.48,0.05,Automotive,60
805969,2245,8887,2019-06-18,16444.16,1315.53,17759.69,0.08,Software,34
272671,6895,7326,2019-11-21,117.44,27.01,144.45,0.23,Education Services,13
756755,4812,4049,2019-11-12,1198.28,59.91,1258.19,0.05,Furniture,43
851529,7732,7801,2019-02-08,788.61,39.43,828.04,0.05,Machinery,20
743753,8940,3956,2019-04-12,8714.17,435.71,9149.88,0.05,Construction Materials,58
103168,1537,3930,2019-10-04,2906.47,145.32,3051.79,0.05,Pharmaceuticals,0
608046,7666,7073,2019-07-13,473.74,108.96,582.7,0.23,Education Services,41
895225,3597,5293,2019-03-09,1265.03,290.96,1555.99,0.23,Machinery,40
987821,1117,9042,2019-03-23,715.05,57.2,772.25,0.08,Education Services,49
607990,9654,2192,2019-06-14,364.05,18.2,382.25,0.05,Financial Services,15
848018,9717,7466,2019-01-21,17812.4,1424.99,19237.39,0.08,,51
882440,1763,3429,2019-10-04,20254.09,1012.7,21266.79,0.05,Financial Services,36
857146,5222,8431,2019-08-17,287.61,14.38,301.99,0.05,Pharmaceuticals,35
407322,9567,9368,2019-08-30,13236.85,1058.95,14295.8,0.08,Automotive,21
756143,1210,7296,2019-10-25,7828.48,626.28,8454.76,0.08,Office Supplies,42
830907,8472,9179,2019-11-19,151.1,12.09,163.19,0.08,Clothing,57
295021,8190,8709,2019-08-17,18314.07,4212.24,22526.31,0.23,Services,59
952990,5219,4354,2019-09-03,1531.36,352.21,1883.57,0.23,Education Services,35
815030,4991,8143,2019-06-09,4402.93,1012.67,5415.6,0.23,Food,36
250633,5553,4860,2019-01-21,4421.83,1017.02,5438.85,0.23,Electronics,33
424401,8472,6315,2019-05-25,4388.95,219.45,4608.4,0.05,Office Supplies,46
845332,5030,3203,2019-08-29,1118.24,55.91,1174.15,0.05,Furniture,46
398544,4081,4179,2019-01-14,1862.27,148.98,2011.25,0.08,Education Services,20
358708,4245,2649,2019-08-22,282.85,22.63,305.48,0.08,Office Supplies,57
379614,1786,3930,2019-07-06,9218.02,737.44,9955.46,0.08,Food,43
967343,3808,5501,2019-01-07,2752.08,137.6,2889.68,0.05,Construction Materials,0
497617,2209,9308,2019-02-16,100.68,8.05,108.73,0.08,Clothing,16
619543,2471,8378,2019-04-26,8559.94,1968.79,10528.73,0.23,Electronics,28
686507,5895,7491,2019-03-27,875.6,70.05,945.65,0.08,Electronics,15
801393,1763,3720,2019-12-03,182.54,41.98,224.52,0.23,Construction Materials,20
794764,5800,8924,2019-02-14,149.55,11.96,161.51,0.08,Automotive,1
673658,4827,9292,2019-09-12,3067.2,705.46,3772.66,0.23,Education Services,20
823218,6750,9123,2019-11-29,3577.63,822.85,4400.48,0.23,Food,23
549064,6718,4719,2019-01-23,172.18,39.6,211.78,0.23,Construction Materials,17
655367,8785,3917,2019-12-11,11731.57,2698.26,14429.83,0.23,Furniture,11
380418,7531,5886,2019-06-15,11825.18,2719.79,14544.97,0.23,Services,12
157097,7398,7421,2019-11-02,2664.78,612.9,3277.68,0.23,Electronics,31
471642,8158,2955,2019-10-04,985.16,49.26,1034.42,0.05,Services,26
541382,6904,1733,2019-06-28,277.5,13.88,291.38,0.05,Food,54
194054,7762,3269,2019-09-03,2424.65,121.23,2545.88,0.05,Healthcare Equipment,18
397519,2567,1624,2019-06-17,5062.98,253.15,5316.13,0.05,Pharmaceuticals,52
964565,2553,8747,2019-04-07,547.11,43.77,590.88,0.08,,50
320302,8665,3213,2019-06-24,3493.17,803.43,4296.6,0.23,Construction Materials,54
307331,2953,7531,2019-12-08,5544.49,1275.23,6819.72,0.23,Healthcare Equipment,6
873745,1250,5974,2019-01-13,9848.17,492.41,10340.58,0.05,Construction Materials,12
119781,1457,7250,2019-07-25,7940.57,635.25,8575.82,0.08,Services,59
759958,7479,5125,2019-01-30,6591.45,1516.03,8107.48,0.23,Machinery,55
358852,9814,4955,2019-10-28,4080.27,204.01,4284.28,0.05,Services,45
636341,7043,6157,2019-07-28,185.18,9.26,194.44,0.05,Electronics,58
456273,5061,3293,2019-01-28,4920.87,1131.8,6052.67,0.23,Pharmaceuticals,34
366574,5764,6145,2019-06-07,9417.36,753.39,10170.75,0.08,Clothing,23
170133,5402,1323,2019-04-26,269.14,61.9,331.04,0.23,,57
868599,5842,4003,2019-02-10,1975.11,454.28,2429.39,0.23,Financial Services,26
919479,3331,12345679,2019-01-01,683.08,157.11,840.19,0.23,Services,23
973688,4412,9122,2019-03-29,369.18,84.91,454.09,0.23,Services,29
669103,6472,9316,2019-10-05,13102.11,1048.17,14150.28,0.08,Automotive,6
378575,5426,3930,2019-01-27,9384.73,469.24,9853.97,0.05,Office Supplies,40
677440,3247,9894,2019-06-18,5246.18,262.31,5508.49,0.05,Software,47
737797,3020,1381,2019-05-01,131.76,6.59,138.35,0.05,Furniture,50
880348,7873,3828,2019-09-15,447.83,103.0,550.83,0.23,Machinery,59
765649,6927,7461,2019-01-25,171.75,13.74,185.49,0.08,Automotive,4
116076,9018,7762,2019-12-20,8599.82,687.99,9287.81,0.08,,26
777588,7254,9357,2019-09-14,16817.12,840.86,17657.98,0.05,Machinery,12
238422,1792,6375,2019-11-16,20890.56,1671.24,22561.8,0.08,Pharmaceuticals,35
149314,5126,1254319,2019-03-12,1498.47,344.65,1843.12,0.23,Services,53
263567,8070,7096,2019-03-25,4581.18,1053.67,5634.85,0.23,Automotive,9
196769,8452,4136,2019-01-27,2706.35,622.46,3328.81,0.23,Automotive,40
589879,9518,8624,2019-11-02,19612.42,4510.86,24123.28,0.23,Office Supplies,26
181129,9509,5984,2019-01-28,172.09,39.58,211.67,0.23,Software,20
901784,6398,3750,2019-10-08,18581.85,1486.55,20068.4,0.08,Software,59
936738,5602,9567,2019-09-20,201.18,16.09,217.27,0.08,Education Services,33
902919,9514,3136,2019-07-15,223.23,17.86,241.09,0.08,Pharmaceuticals,27
522083,8366,7760,2019-06-24,321.09,73.85,394.94,0.23,Machinery,36
357944,4831,7863,2019-01-26,185.26,9.26,194.52,0.05,Furniture,54
668536,7458,2536,2019-07-23,1420.83,71.04,1491.87,0.05,Food,17
491512,6927,1974,2019-12-24,21157.66,1057.88,22215.54,0.05,Food,1
810290,9275,8826,2019-05-30,1504.16,75.21,1579.37,0.05,Electronics,22
609162,7305,5647,2019-01-25,561.81,129.22,691.03,0.23,Software,18
362585,2226,5895,2019-03-15,4732.28,1088.42,5820.7,0.23,Financial Services,31
950455,9018,6646,2019-07-22,763.97,38.2,802.17,0.05,Electronics,31
475667,5614,7392,2019-03-07,3685.7,184.28,3869.98,0.05,Automotive,24
442263,3429,2375,2019-04-21,18567.82,928.39,19496.21,0.05,Education Services,16
523292,8050,6547,2019-09-07,478.4,110.03,588.43,0.23,Financial Services,46
179566,3199,6717,2019-05-12,6601.91,1518.44,8120.35,0.23,,53
173969,8472,8598,2019-11-28,4760.32,1094.87,5855.19,0.23,Construction Materials,38
743695,1895,6802,2019-07-22,2185.4,109.27,2294.67,0.05,Pharmaceuticals,2
888694,5200,1139,2019-11-07,125.75,28.92,154.67,0.23,Healthcare Equipment,24
116800,1736,5615,2019-10-21,1650.47,132.04,1782.51,0.08,Clothing,58
893334,3779,3055,2019-01-27,429.05,21.45,450.5,0.05,Education Services,6
630729,7863,8615,2019-08-15,195.8,9.79,205.59,0.05,Automotive,42
385580,4317,9971,2019-07-18,9704.95,776.4,10481.35,0.08,Education Services,20
365631,4276,7615,2019-12-25,381.45,30.52,411.97,0.08,Automotive,41
848215,1484,5254,2019-12-14,201.61,10.08,211.69,0.05,,60
974962,9703,2328,2019-11-25,24861.98,5718.26,30580.24,0.23,Construction Materials,32
354156,4559,8256,2019-06-03,154.97,35.64,190.61,0.23,Financial Services,5
764360,4834,9477,2019-10-07,5006.47,400.52,5406.99,0.08,Pharmaceuticals,40
663298,5868,6371,2019-03-11,1169.41,93.55,1262.96,0.08,Clothing,42
258500,2329,5030,2019-04-10,298.06,68.55,366.61,0.23,Services,48
317143,1250,8050,2019-08-24,9013.36,721.07,9734.43,0.08,Education Services,2
502669,5056,6485,2019-01-21,411.84,20.59,432.43,0.05,Food,17
293849,9981,7615,2019-07-15,4653.35,372.27,5025.62,0.08,Office Supplies,4
982435,4327,8422,2019-10-25,164.3,13.14,177.44,0.08,Furniture,58
378400,1038,6228,2019-01-13,5900.02,1357.0,7257.02,0.23,Automotive,38
116575,7633,9421,2019-10-19,163.02,37.49,200.51,0.23,Office Supplies,45
964998,9220,4753,2019-01-02,888.25,204.3,1092.55,0.23,Pharmaceuticals,33
930717,5895,3641218,2019-04-19,1016.4,233.77,1250.17,0.23,Services,20
733775,2253,1786,2019-03-05,351.15,28.09,379.24,0.08,Financial Services,14
878086,8855,8467,2019-07-11,235.85,11.79,247.64,0.05,Services,48
221806,1824,1817,2019-10-10,752.46,37.62,790.08,0.05,Construction Materials,20
630867,3027,7120,2019-02-27,3832.53,881.48,4714.01,0.23,Food,60
645179,2790,5076,2019-05-24,4174.83,960.21,5135.04,0.23,Automotive,37
236699,9390,6506,2019-03-08,5725.14,1316.78,7041.92,0.23,Machinery,45
801103,5492,1916,2019-01-21,11391.65,569.58,11961.23,0.05,Healthcare Equipment,45
849680,8419,1792,2019-07-05,3520.55,176.03,3696.58,0.05,Clothing,3
226443,6594,2329,2019-12-29,7123.54,569.88,7693.42,0.08,Services,14
185713,4745,4747,2019-11-20,9934.58,2284.95,12219.53,0.23,Office Supplies,55
468945,9042,2536,2019-03-07,5705.21,285.26,5990.47,0.05,Food,35
193954,2638,8816,2019-04-06,264.59,60.86,325.45,0.23,Financial Services,55
434263,6163,1786,2019-06-16,468.8,23.44,492.24,0.05,Machinery,50
289221,8645,2328,2019-10-14,1973.48,453.9,2427.38,0.23,Clothing,11
927299,3679,7762,2019-04-19,118.03,5.9,123.93,0.05,Services,16
871628,7753,9171,2019-07-23,760.32,38.02,798.34,0.05,Pharmaceuticals,22
