station_id,timestamp,pollutant,current_reading
ST071,2026-01-04 00:00:00,PM25,27.86
ST071,2026-01-04 04:00:00,PM25,
ST071,2026-01-04 08:00:00,PM25,20.12
ST071,2026-01-04 12:00:00,PM25,17.84
ST071,2026-01-04 16:00:00,PM25,20.54
ST071,2026-01-04 20:00:00,PM25,30.48
ST072,2026-01-01 00:00:00,PM25,20.51
ST072,2026-01-01 04:00:00,PM25,14.81
ST072,2026-01-01 08:00:00,PM25,18.28
ST072,2026-01-01 12:00:00,PM25,18.08
ST072,2026-01-01 16:00:00,PM25,14.78
ST072,2026-01-01 20:00:00,PM25,
ST072,2026-01-02 00:00:00,PM25,22.48
ST072,2026-01-02 04:00:00,PM25,20.32
ST072,2026-01-02 08:00:00,PM25,15.76
ST072,2026-01-02 12:00:00,PM25,7.33
ST072,2026-01-02 16:00:00,PM25,
ST072,2026-01-02 20:00:00,PM25,20.51
ST072,2026-01-03 00:00:00,PM25,17.93
ST072,2026-01-03 04:00:00,PM25,19.07
ST072,2026-01-03 08:00:00,PM25,
ST072,2026-01-03 12:00:00,PM25,10.42
ST072,2026-01-03 16:00:00,PM25,21.0
ST072,2026-01-03 20:00:00,PM25,24.19
ST072,2026-01-04 00:00:00,PM25,15.19
ST072,2026-01-04 04:00:00,PM25,19.09
ST072,2026-01-04 08:00:00,PM25,6.57
ST072,2026-01-04 12:00:00,PM25,
ST072,2026-01-04 16:00:00,PM25,12.85
ST072,2026-01-04 20:00:00,PM25,17.96
ST073,2026-01-01 00:00:00,PM25,31.36
ST073,2026-01-01 04:00:00,PM25,38.71
ST073,2026-01-01 08:00:00,PM25,30.86
ST073,2026-01-01 12:00:00,PM25,22.84
ST073,2026-01-01 16:00:00,PM25,33.62
ST073,2026-01-01 20:00:00,PM25,37.66
ST073,2026-01-02 00:00:00,PM25,28.44
ST073,2026-01-02 04:00:00,PM25,29.65
ST073,2026-01-02 08:00:00,PM25,
ST073,2026-01-02 12:00:00,PM25,24.35
ST073,2026-01-02 16:00:00,PM25,33.05
ST073,2026-01-02 20:00:00,PM25,33.07
ST073,2026-01-03 00:00:00,PM25,26.72
ST073,2026-01-03 04:00:00,PM25,32.85
ST073,2026-01-03 08:00:00,PM25,32.43
ST073,2026-01-03 12:00:00,PM25,25.65
ST073,2026-01-03 16:00:00,PM25,
ST073,2026-01-03 20:00:00,PM25,29.24
ST073,2026-01-04 00:00:00,PM25,
ST073,2026-01-04 04:00:00,PM25,41.78
ST073,2026-01-04 08:00:00,PM25,30.17
ST073,2026-01-04 12:00:00,PM25,27.96
ST073,2026-01-04 16:00:00,PM25,22.12
ST073,2026-01-04 20:00:00,PM25,34.06
ST074,2026-01-01 00:00:00,PM25,23.47
ST074,2026-01-01 04:00:00,PM25,
ST074,2026-01-01 08:00:00,PM25,29.75
ST074,2026-01-01 12:00:00,PM25,15.68
ST074,2026-01-01 16:00:00,PM25,32.58
ST074,2026-01-01 20:00:00,PM25,29.99
ST074,2026-01-02 00:00:00,PM25,26.99
ST074,2026-01-02 04:00:00,PM25,29.62
ST074,2026-01-02 08:00:00,PM25,22.24
ST074,2026-01-02 12:00:00,PM25,
ST074,2026-01-02 16:00:00,PM25,24.98
ST074,2026-01-02 20:00:00,PM25,34.66
ST074,2026-01-03 00:00:00,PM25,20.15
ST074,2026-01-03 04:00:00,PM25,25.48
ST074,2026-01-03 08:00:00,PM25,14.05
ST074,2026-01-03 12:00:00,PM25,22.85
ST074,2026-01-03 16:00:00,PM25,24.08
ST074,2026-01-03 20:00:00,PM25,
ST074,2026-01-04 00:00:00,PM25,22.97
ST074,2026-01-04 04:00:00,PM25,20.06
ST074,2026-01-04 08:00:00,PM25,13.79
ST074,2026-01-04 12:00:00,PM25,8.9
ST074,2026-01-04 16:00:00,PM25,19.87
ST074,2026-01-04 20:00:00,PM25,26.22
ST075,2026-01-01 00:00:00,PM10,25.02
ST075,2026-01-01 04:00:00,PM10,44.45
ST075,2026-01-01 08:00:00,PM10,33.73
ST075,2026-01-01 12:00:00,PM10,26.24
ST075,2026-01-01 16:00:00,PM10,34.17
ST075,2026-01-01 20:00:00,PM10,46.4
ST075,2026-01-02 00:00:00,PM10,36.56
ST075,2026-01-02 04:00:00,PM10,54.22
ST075,2026-01-02 08:00:00,PM10,
ST075,2026-01-02 12:00:00,PM10,28.79
ST075,2026-01-02 16:00:00,PM10,36.13
ST075,2026-01-02 20:00:00,PM10,
ST075,2026-01-03 00:00:00,PM10,29.0
ST075,2026-01-03 04:00:00,PM10,40.37
ST075,2026-01-03 08:00:00,PM10,26.49
ST075,2026-01-03 12:00:00,PM10,41.66
ST075,2026-01-03 16:00:00,PM10,38.09
ST075,2026-01-03 20:00:00,PM10,39.93
ST075,2026-01-04 00:00:00,PM10,32.17
ST075,2026-01-04 04:00:00,PM10,42.55
ST075,2026-01-04 08:00:00,PM10,33.91
ST075,2026-01-04 12:00:00,PM10,35.49
ST075,2026-01-04 16:00:00,PM10,39.9
ST075,2026-01-04 20:00:00,PM10,37.81
ST076,2026-01-01 00:00:00,PM25,23.69
ST076,2026-01-01 04:00:00,PM25,21.24
ST076,2026-01-01 08:00:00,PM25,
ST076,2026-01-01 12:00:00,PM25,15.99
ST076,2026-01-01 16:00:00,PM25,18.08
ST076,2026-01-01 20:00:00,PM25,22.21
ST076,2026-01-02 00:00:00,PM25,18.3
ST076,2026-01-02 04:00:00,PM25,18.21
ST076,2026-01-02 08:00:00,PM25,15.84
ST076,2026-01-02 12:00:00,PM25,18.98
ST076,2026-01-02 16:00:00,PM25,12.31
ST076,2026-01-02 20:00:00,PM25,23.12
ST076,2026-01-03 00:00:00,PM25,20.43
ST076,2026-01-03 04:00:00,PM25,21.72
ST076,2026-01-03 08:00:00,PM25,12.44
ST076,2026-01-03 12:00:00,PM25,15.35
ST076,2026-01-03 16:00:00,PM25,16.59
ST076,2026-01-03 20:00:00,PM25,20.76
ST076,2026-01-04 00:00:00,PM25,13.72
ST076,2026-01-04 04:00:00,PM25,12.14
ST076,2026-01-04 08:00:00,PM25,25.28
ST076,2026-01-04 12:00:00,PM25,13.19
ST076,2026-01-04 16:00:00,PM25,9.49
ST076,2026-01-04 20:00:00,PM25,18.44
ST077,2026-01-01 00:00:00,PM25,17.79
ST077,2026-01-01 04:00:00,PM25,13.89
ST077,2026-01-01 08:00:00,PM25,16.48
ST077,2026-01-01 12:00:00,PM25,11.59
ST077,2026-01-01 16:00:00,PM25,11.28
ST077,2026-01-01 20:00:00,PM25,28.14
ST077,2026-01-02 00:00:00,PM25,25.88
ST077,2026-01-02 04:00:00,PM25,12.18
ST077,2026-01-02 08:00:00,PM25,16.0
ST077,2026-01-02 12:00:00,PM25,4.89
ST077,2026-01-02 16:00:00,PM25,15.67
ST077,2026-01-02 20:00:00,PM25,27.21
ST077,2026-01-03 00:00:00,PM25,24.79
ST077,2026-01-03 04:00:00,PM25,
ST077,2026-01-03 08:00:00,PM25,10.32
ST077,2026-01-03 12:00:00,PM25,9.17
ST077,2026-01-03 16:00:00,PM25,12.53
ST077,2026-01-03 20:00:00,PM25,18.05
ST077,2026-01-04 00:00:00,PM25,21.71
ST077,2026-01-04 04:00:00,PM25,21.52
ST077,2026-01-04 08:00:00,PM25,12.22
ST077,2026-01-04 12:00:00,PM25,15.43
ST077,2026-01-04 16:00:00,PM25,17.61
ST077,2026-01-04 20:00:00,PM25,24.12
ST078,2026-01-01 00:00:00,PM25,27.51
ST078,2026-01-01 04:00:00,PM25,33.83
ST078,2026-01-01 08:00:00,PM25,35.47
ST078,2026-01-01 12:00:00,PM25,33.92
ST078,2026-01-01 16:00:00,PM25,
ST078,2026-01-01 20:00:00,PM25,
ST078,2026-01-02 00:00:00,PM25,29.86
ST078,2026-01-02 04:00:00,PM25,26.63
ST078,2026-01-02 08:00:00,PM25,29.88
ST078,2026-01-02 12:00:00,PM25,24.34
ST078,2026-01-02 16:00:00,PM25,35.54
ST078,2026-01-02 20:00:00,PM25,27.14
ST078,2026-01-03 00:00:00,PM25,26.83
ST078,2026-01-03 04:00:00,PM25,
ST078,2026-01-03 08:00:00,PM25,22.61
ST078,2026-01-03 12:00:00,PM25,22.74
ST078,2026-01-03 16:00:00,PM25,16.43
ST078,2026-01-03 20:00:00,PM25,27.68
ST078,2026-01-04 00:00:00,PM25,25.18
ST078,2026-01-04 04:00:00,PM25,24.27
ST078,2026-01-04 08:00:00,PM25,19.87
ST078,2026-01-04 12:00:00,PM25,20.05
ST078,2026-01-04 16:00:00,PM25,29.28
ST078,2026-01-04 20:00:00,PM25,23.79
ST079,2026-01-01 00:00:00,PM25,18.75
ST079,2026-01-01 04:00:00,PM25,16.18
ST079,2026-01-01 08:00:00,PM25,
ST079,2026-01-01 12:00:00,PM25,13.07
ST079,2026-01-01 16:00:00,PM25,20.09
ST079,2026-01-01 20:00:00,PM25,12.26
ST079,2026-01-02 00:00:00,PM25,23.05
ST079,2026-01-02 04:00:00,PM25,10.43
ST079,2026-01-02 08:00:00,PM25,12.2
ST079,2026-01-02 12:00:00,PM25,15.21
ST079,2026-01-02 16:00:00,PM25,5.84
ST079,2026-01-02 20:00:00,PM25,20.34
ST079,2026-01-03 00:00:00,PM25,
ST079,2026-01-03 04:00:00,PM25,12.57
ST079,2026-01-03 08:00:00,PM25,6.8
ST079,2026-01-03 12:00:00,PM25,2.93
ST079,2026-01-03 16:00:00,PM25,2.23
ST079,2026-01-03 20:00:00,PM25,15.17
ST079,2026-01-04 00:00:00,PM25,7.27
ST079,2026-01-04 04:00:00,PM25,16.79
ST079,2026-01-04 08:00:00,PM25,10.19
ST079,2026-01-04 12:00:00,PM25,7.94
ST079,2026-01-04 16:00:00,PM25,11.5
ST079,2026-01-04 20:00:00,PM25,18.6
ST080,2026-01-01 00:00:00,PM10,23.95
ST080,2026-01-01 04:00:00,PM10,66.12
ST080,2026-01-01 08:00:00,PM10,55.48
ST080,2026-01-01 12:00:00,PM10,31.71
ST080,2026-01-01 16:00:00,PM10,
ST080,2026-01-01 20:00:00,PM10,52.47
ST080,2026-01-02 00:00:00,PM10,41.84
ST080,2026-01-02 04:00:00,PM10,43.51
ST080,2026-01-02 08:00:00,PM10,53.05
ST080,2026-01-02 12:00:00,PM10,41.34
ST080,2026-01-02 16:00:00,PM10,37.29
ST080,2026-01-02 20:00:00,PM10,52.56
ST080,2026-01-03 00:00:00,PM10,42.62
ST080,2026-01-03 04:00:00,PM10,44.13
ST080,2026-01-03 08:00:00,PM10,39.78
ST080,2026-01-03 12:00:00,PM10,21.07
ST080,2026-01-03 16:00:00,PM10,48.51
ST080,2026-01-03 20:00:00,PM10,37.78
ST080,2026-01-04 00:00:00,PM10,44.52
ST080,2026-01-04 04:00:00,PM10,40.75
ST080,2026-01-04 08:00:00,PM10,52.89
ST080,2026-01-04 12:00:00,PM10,32.75
ST080,2026-01-04 16:00:00,PM10,53.7
ST080,2026-01-04 20:00:00,PM10,35.83
ST081,2026-01-01 00:00:00,PM25,29.03
ST081,2026-01-01 04:00:00,PM25,27.42
ST081,2026-01-01 08:00:00,PM25,30.96
ST081,2026-01-01 12:00:00,PM25,
ST081,2026-01-01 16:00:00,PM25,
ST081,2026-01-01 20:00:00,PM25,30.06
ST081,2026-01-02 00:00:00,PM25,25.37
ST081,2026-01-02 04:00:00,PM25,26.54
ST081,2026-01-02 08:00:00,PM25,21.54
ST081,2026-01-02 12:00:00,PM25,23.42
ST081,2026-01-02 16:00:00,PM25,33.5
ST081,2026-01-02 20:00:00,PM25,29.37
ST081,2026-01-03 00:00:00,PM25,25.62
ST081,2026-01-03 04:00:00,PM25,27.4
ST081,2026-01-03 08:00:00,PM25,23.64
ST081,2026-01-03 12:00:00,PM25,18.65
ST081,2026-01-03 16:00:00,PM25,30.01
ST081,2026-01-03 20:00:00,PM25,34.96
ST081,2026-01-04 00:00:00,PM25,25.69
ST081,2026-01-04 04:00:00,PM25,33.47
ST081,2026-01-04 08:00:00,PM25,13.84
ST081,2026-01-04 12:00:00,PM25,
ST081,2026-01-04 16:00:00,PM25,22.14
ST081,2026-01-04 20:00:00,PM25,28.54
ST082,2026-01-01 00:00:00,PM25,21.94
ST082,2026-01-01 04:00:00,PM25,18.66
ST082,2026-01-01 08:00:00,PM25,13.51
ST082,2026-01-01 12:00:00,PM25,14.54
ST082,2026-01-01 16:00:00,PM25,15.28
ST082,2026-01-01 20:00:00,PM25,29.3
ST082,2026-01-02 00:00:00,PM25,15.55
ST082,2026-01-02 04:00:00,PM25,25.77
ST082,2026-01-02 08:00:00,PM25,11.63
ST082,2026-01-02 12:00:00,PM25,9.24
ST082,2026-01-02 16:00:00,PM25,
ST082,2026-01-02 20:00:00,PM25,22.21
ST082,2026-01-03 00:00:00,PM25,14.37
ST082,2026-01-03 04:00:00,PM25,22.02
ST082,2026-01-03 08:00:00,PM25,12.11
ST082,2026-01-03 12:00:00,PM25,7.48
ST082,2026-01-03 16:00:00,PM25,24.87
ST082,2026-01-03 20:00:00,PM25,17.6
ST082,2026-01-04 00:00:00,PM25,15.15
ST082,2026-01-04 04:00:00,PM25,15.49
ST082,2026-01-04 08:00:00,PM25,9.01
ST082,2026-01-04 12:00:00,PM25,
ST082,2026-01-04 16:00:00,PM25,5.99
ST082,2026-01-04 20:00:00,PM25,17.79
ST083,2026-01-01 00:00:00,PM25,25.01
ST083,2026-01-01 04:00:00,PM25,36.76
ST083,2026-01-01 08:00:00,PM25,33.42
ST083,2026-01-01 12:00:00,PM25,
ST083,2026-01-01 16:00:00,PM25,28.45
ST083,2026-01-01 20:00:00,PM25,38.72
ST083,2026-01-02 00:00:00,PM25,33.8
ST083,2026-01-02 04:00:00,PM25,
ST083,2026-01-02 08:00:00,PM25,33.78
ST083,2026-01-02 12:00:00,PM25,22.82
ST083,2026-01-02 16:00:00,PM25,29.58
ST083,2026-01-02 20:00:00,PM25,37.96
ST083,2026-01-03 00:00:00,PM25,37.34
ST083,2026-01-03 04:00:00,PM25,
ST083,2026-01-03 08:00:00,PM25,27.56
ST083,2026-01-03 12:00:00,PM25,24.53
ST083,2026-01-03 16:00:00,PM25,29.16
ST083,2026-01-03 20:00:00,PM25,25.74
ST083,2026-01-04 00:00:00,PM25,28.78
ST083,2026-01-04 04:00:00,PM25,28.47
ST083,2026-01-04 08:00:00,PM25,28.84
ST083,2026-01-04 12:00:00,PM25,23.37
ST083,2026-01-04 16:00:00,PM25,24.84
ST083,2026-01-04 20:00:00,PM25,36.31
ST084,2026-01-01 00:00:00,PM25,26.33
ST084,2026-01-01 04:00:00,PM25,31.89
ST084,2026-01-01 08:00:00,PM25,22.35
ST084,2026-01-01 12:00:00,PM25,28.04
ST084,2026-01-01 16:00:00,PM25,25.82
ST084,2026-01-01 20:00:00,PM25,38.82
ST084,2026-01-02 00:00:00,PM25,24.58
ST084,2026-01-02 04:00:00,PM25,
ST084,2026-01-02 08:00:00,PM25,25.31
ST084,2026-01-02 12:00:00,PM25,18.32
ST084,2026-01-02 16:00:00,PM25,24.52
ST084,2026-01-02 20:00:00,PM25,
ST084,2026-01-03 00:00:00,PM25,20.53
ST084,2026-01-03 04:00:00,PM25,28.94
ST084,2026-01-03 08:00:00,PM25,16.43
ST084,2026-01-03 12:00:00,PM25,21.17
ST084,2026-01-03 16:00:00,PM25,25.17
ST084,2026-01-03 20:00:00,PM25,23.68
ST084,2026-01-04 00:00:00,PM25,24.3
ST084,2026-01-04 04:00:00,PM25,
ST084,2026-01-04 08:00:00,PM25,14.2
ST084,2026-01-04 12:00:00,PM25,19.57
ST084,2026-01-04 16:00:00,PM25,21.64
ST084,2026-01-04 20:00:00,PM25,27.06
ST085,2026-01-01 00:00:00,PM10,21.18
ST085,2026-01-01 04:00:00,PM10,37.72
ST085,2026-01-01 08:00:00,PM10,36.45
ST085,2026-01-01 12:00:00,PM10,16.91
ST085,2026-01-01 16:00:00,PM10,34.52
ST085,2026-01-01 20:00:00,PM10,43.59
ST085,2026-01-02 00:00:00,PM10,38.89
ST085,2026-01-02 04:00:00,PM10,44.66
ST085,2026-01-02 08:00:00,PM10,33.18
ST085,2026-01-02 12:00:00,PM10,26.81
ST085,2026-01-02 16:00:00,PM10,47.46
ST085,2026-01-02 20:00:00,PM10,41.93
ST085,2026-01-03 00:00:00,PM10,
ST085,2026-01-03 04:00:00,PM10,30.09
ST085,2026-01-03 08:00:00,PM10,32.15
ST085,2026-01-03 12:00:00,PM10,25.82
ST085,2026-01-03 16:00:00,PM10,39.83
ST085,2026-01-03 20:00:00,PM10,
ST085,2026-01-04 00:00:00,PM10,30.87
ST085,2026-01-04 04:00:00,PM10,42.48
ST085,2026-01-04 08:00:00,PM10,38.84
ST085,2026-01-04 12:00:00,PM10,26.13
ST085,2026-01-04 16:00:00,PM10,18.23
ST085,2026-01-04 20:00:00,PM10,42.67
ST086,2026-01-01 00:00:00,PM25,34.03
ST086,2026-01-01 04:00:00,PM25,
ST086,2026-01-01 08:00:00,PM25,21.61
ST086,2026-01-01 12:00:00,PM25,
ST086,2026-01-01 16:00:00,PM25,29.13
ST086,2026-01-01 20:00:00,PM25,38.34
ST086,2026-01-02 00:00:00,PM25,23.47
ST086,2026-01-02 04:00:00,PM25,28.84
ST086,2026-01-02 08:00:00,PM25,20.09
ST086,2026-01-02 12:00:00,PM25,29.35
ST086,2026-01-02 16:00:00,PM25,
ST086,2026-01-02 20:00:00,PM25,31.25
ST086,2026-01-03 00:00:00,PM25,25.18
ST086,2026-01-03 04:00:00,PM25,17.47
ST086,2026-01-03 08:00:00,PM25,18.74
ST086,2026-01-03 12:00:00,PM25,18.4
ST086,2026-01-03 16:00:00,PM25,17.78
ST086,2026-01-03 20:00:00,PM25,24.37
ST086,2026-01-04 00:00:00,PM25,18.43
ST086,2026-01-04 04:00:00,PM25,25.97
ST086,2026-01-04 08:00:00,PM25,18.24
ST086,2026-01-04 12:00:00,PM25,18.57
ST086,2026-01-04 16:00:00,PM25,30.14
ST086,2026-01-04 20:00:00,PM25,
ST087,2026-01-01 00:00:00,PM25,29.96
ST087,2026-01-01 04:00:00,PM25,32.26
ST087,2026-01-01 08:00:00,PM25,29.58
ST087,2026-01-01 12:00:00,PM25,11.1
ST087,2026-01-01 16:00:00,PM25,32.44
ST087,2026-01-01 20:00:00,PM25,30.47
ST087,2026-01-02 00:00:00,PM25,28.56
ST087,2026-01-02 04:00:00,PM25,34.32
ST087,2026-01-02 08:00:00,PM25,29.69
ST087,2026-01-02 12:00:00,PM25,27.44
ST087,2026-01-02 16:00:00,PM25,22.4
ST087,2026-01-02 20:00:00,PM25,23.76
ST087,2026-01-03 00:00:00,PM25,25.45
ST087,2026-01-03 04:00:00,PM25,30.91
ST087,2026-01-03 08:00:00,PM25,27.76
ST087,2026-01-03 12:00:00,PM25,23.24
ST087,2026-01-03 16:00:00,PM25,30.45
ST087,2026-01-03 20:00:00,PM25,26.87
ST087,2026-01-04 00:00:00,PM25,32.03
ST087,2026-01-04 04:00:00,PM25,
ST087,2026-01-04 08:00:00,PM25,21.14
ST087,2026-01-04 12:00:00,PM25,28.74
ST087,2026-01-04 16:00:00,PM25,24.41
ST087,2026-01-04 20:00:00,PM25,24.59
ST088,2026-01-01 00:00:00,PM25,23.02
ST088,2026-01-01 04:00:00,PM25,18.13
ST088,2026-01-01 08:00:00,PM25,13.01
ST088,2026-01-01 12:00:00,PM25,
ST088,2026-01-01 16:00:00,PM25,17.27
ST088,2026-01-01 20:00:00,PM25,15.11
ST088,2026-01-02 00:00:00,PM25,20.02
ST088,2026-01-02 04:00:00,PM25,23.14
ST088,2026-01-02 08:00:00,PM25,22.24
ST088,2026-01-02 12:00:00,PM25,8.39
ST088,2026-01-02 16:00:00,PM25,25.57
ST088,2026-01-02 20:00:00,PM25,31.58
ST088,2026-01-03 00:00:00,PM25,
ST088,2026-01-03 04:00:00,PM25,18.21
ST088,2026-01-03 08:00:00,PM25,14.02
ST088,2026-01-03 12:00:00,PM25,16.19
ST088,2026-01-03 16:00:00,PM25,
ST088,2026-01-03 20:00:00,PM25,28.18
ST088,2026-01-04 00:00:00,PM25,21.3
ST088,2026-01-04 04:00:00,PM25,27.74
ST088,2026-01-04 08:00:00,PM25,14.86
ST088,2026-01-04 12:00:00,PM25,16.44
ST088,2026-01-04 16:00:00,PM25,8.2
ST088,2026-01-04 20:00:00,PM25,23.45
ST089,2026-01-01 00:00:00,PM25,16.49
ST089,2026-01-01 04:00:00,PM25,30.63
ST089,2026-01-01 08:00:00,PM25,27.34
ST089,2026-01-01 12:00:00,PM25,13.44
ST089,2026-01-01 16:00:00,PM25,20.7
ST089,2026-01-01 20:00:00,PM25,33.76
ST089,2026-01-02 00:00:00,PM25,24.58
ST089,2026-01-02 04:00:00,PM25,26.28
ST089,2026-01-02 08:00:00,PM25,24.86
ST089,2026-01-02 12:00:00,PM25,20.39
ST089,2026-01-02 16:00:00,PM25,14.51
ST089,2026-01-02 20:00:00,PM25,26.58
ST089,2026-01-03 00:00:00,PM25,21.11
ST089,2026-01-03 04:00:00,PM25,26.48
ST089,2026-01-03 08:00:00,PM25,18.63
ST089,2026-01-03 12:00:00,PM25,14.75
ST089,2026-01-03 16:00:00,PM25,25.45
ST089,2026-01-03 20:00:00,PM25,20.78
ST089,2026-01-04 00:00:00,PM25,23.78
ST089,2026-01-04 04:00:00,PM25,25.23
ST089,2026-01-04 08:00:00,PM25,23.97
ST089,2026-01-04 12:00:00,PM25,13.71
ST089,2026-01-04 16:00:00,PM25,27.06
ST089,2026-01-04 20:00:00,PM25,26.11
ST090,2026-01-01 00:00:00,PM10,25.9
ST090,2026-01-01 04:00:00,PM10,28.33
ST090,2026-01-01 08:00:00,PM10,28.02
ST090,2026-01-01 12:00:00,PM10,21.13
ST090,2026-01-01 16:00:00,PM10,10.18
ST090,2026-01-01 20:00:00,PM10,24.0
ST090,2026-01-02 00:00:00,PM10,23.35
ST090,2026-01-02 04:00:00,PM10,26.55
ST090,2026-01-02 08:00:00,PM10,
ST090,2026-01-02 12:00:00,PM10,17.08
ST090,2026-01-02 16:00:00,PM10,23.76
ST090,2026-01-02 20:00:00,PM10,23.94
ST090,2026-01-03 00:00:00,PM10,33.41
ST090,2026-01-03 04:00:00,PM10,22.92
ST090,2026-01-03 08:00:00,PM10,9.42
ST090,2026-01-03 12:00:00,PM10,1.62
ST090,2026-01-03 16:00:00,PM10,19.54
ST090,2026-01-03 20:00:00,PM10,10.84
ST090,2026-01-04 00:00:00,PM10,
ST090,2026-01-04 04:00:00,PM10,16.23
ST090,2026-01-04 08:00:00,PM10,20.83
ST090,2026-01-04 12:00:00,PM10,13.28
ST090,2026-01-04 16:00:00,PM10,
ST090,2026-01-04 20:00:00,PM10,23.64
ST091,2026-01-01 00:00:00,PM25,21.4
ST091,2026-01-01 04:00:00,PM25,29.79
ST091,2026-01-01 08:00:00,PM25,20.69
ST091,2026-01-01 12:00:00,PM25,14.77
ST091,2026-01-01 16:00:00,PM25,
ST091,2026-01-01 20:00:00,PM25,23.9
ST091,2026-01-02 00:00:00,PM25,25.32
ST091,2026-01-02 04:00:00,PM25,19.05
ST091,2026-01-02 08:00:00,PM25,14.29
ST091,2026-01-02 12:00:00,PM25,15.26
ST091,2026-01-02 16:00:00,PM25,22.71
ST091,2026-01-02 20:00:00,PM25,26.65
ST091,2026-01-03 00:00:00,PM25,19.96
ST091,2026-01-03 04:00:00,PM25,26.89
ST091,2026-01-03 08:00:00,PM25,19.92
ST091,2026-01-03 12:00:00,PM25,11.25
ST091,2026-01-03 16:00:00,PM25,
ST091,2026-01-03 20:00:00,PM25,25.11
ST091,2026-01-04 00:00:00,PM25,13.61
ST091,2026-01-04 04:00:00,PM25,23.67
ST091,2026-01-04 08:00:00,PM25,16.65
ST091,2026-01-04 12:00:00,PM25,14.95
ST091,2026-01-04 16:00:00,PM25,23.95
ST091,2026-01-04 20:00:00,PM25,26.24
ST092,2026-01-01 00:00:00,PM25,
ST092,2026-01-01 04:00:00,PM25,33.74
ST092,2026-01-01 08:00:00,PM25,
ST092,2026-01-01 12:00:00,PM25,26.97
ST092,2026-01-01 16:00:00,PM25,33.6
ST092,2026-01-01 20:00:00,PM25,36.41
ST092,2026-01-02 00:00:00,PM25,32.93
ST092,2026-01-02 04:00:00,PM25,37.08
ST092,2026-01-02 08:00:00,PM25,30.13
ST092,2026-01-02 12:00:00,PM25,31.25
ST092,2026-01-02 16:00:00,PM25,35.83
ST092,2026-01-02 20:00:00,PM25,22.61
ST092,2026-01-03 00:00:00,PM25,21.36
ST092,2026-01-03 04:00:00,PM25,21.69
ST092,2026-01-03 08:00:00,PM25,32.23
ST092,2026-01-03 12:00:00,PM25,18.61
ST092,2026-01-03 16:00:00,PM25,25.03
ST092,2026-01-03 20:00:00,PM25,35.67
ST092,2026-01-04 00:00:00,PM25,30.43
ST092,2026-01-04 04:00:00,PM25,
ST092,2026-01-04 08:00:00,PM25,17.76
ST092,2026-01-04 12:00:00,PM25,
ST092,2026-01-04 16:00:00,PM25,24.95
ST092,2026-01-04 20:00:00,PM25,34.37
ST093,2026-01-01 00:00:00,PM25,22.16
ST093,2026-01-01 04:00:00,PM25,23.78
ST093,2026-01-01 08:00:00,PM25,16.88
ST093,2026-01-01 12:00:00,PM25,12.78
ST093,2026-01-01 16:00:00,PM25,21.71
ST093,2026-01-01 20:00:00,PM25,22.67
ST093,2026-01-02 00:00:00,PM25,28.74
ST093,2026-01-02 04:00:00,PM25,14.32
ST093,2026-01-02 08:00:00,PM25,19.3
ST093,2026-01-02 12:00:00,PM25,16.67
ST093,2026-01-02 16:00:00,PM25,13.72
ST093,2026-01-02 20:00:00,PM25,31.29
ST093,2026-01-03 00:00:00,PM25,23.5
ST093,2026-01-03 04:00:00,PM25,17.34
ST093,2026-01-03 08:00:00,PM25,10.56
ST093,2026-01-03 12:00:00,PM25,
ST093,2026-01-03 16:00:00,PM25,11.93
ST093,2026-01-03 20:00:00,PM25,
ST093,2026-01-04 00:00:00,PM25,18.61
ST093,2026-01-04 04:00:00,PM25,17.11
ST093,2026-01-04 08:00:00,PM25,16.55
ST093,2026-01-04 12:00:00,PM25,11.96
ST093,2026-01-04 16:00:00,PM25,15.34
ST093,2026-01-04 20:00:00,PM25,22.03
ST094,2026-01-01 00:00:00,PM25,19.75
ST094,2026-01-01 04:00:00,PM25,19.98
ST094,2026-01-01 08:00:00,PM25,17.02
ST094,2026-01-01 12:00:00,PM25,17.67
ST094,2026-01-01 16:00:00,PM25,14.49
ST094,2026-01-01 20:00:00,PM25,26.24
ST094,2026-01-02 00:00:00,PM25,
ST094,2026-01-02 04:00:00,PM25,18.39
ST094,2026-01-02 08:00:00,PM25,8.2
ST094,2026-01-02 12:00:00,PM25,9.92
ST094,2026-01-02 16:00:00,PM25,9.2
ST094,2026-01-02 20:00:00,PM25,23.92
ST094,2026-01-03 00:00:00,PM25,15.76
ST094,2026-01-03 04:00:00,PM25,24.27
ST094,2026-01-03 08:00:00,PM25,9.58
ST094,2026-01-03 12:00:00,PM25,7.51
ST094,2026-01-03 16:00:00,PM25,
ST094,2026-01-03 20:00:00,PM25,17.79
ST094,2026-01-04 00:00:00,PM25,13.7
ST094,2026-01-04 04:00:00,PM25,20.88
ST094,2026-01-04 08:00:00,PM25,11.05
ST094,2026-01-04 12:00:00,PM25,17.06
ST094,2026-01-04 16:00:00,PM25,15.3
ST094,2026-01-04 20:00:00,PM25,27.72
ST095,2026-01-01 00:00:00,PM10,24.22
ST095,2026-01-01 04:00:00,PM10,27.38
ST095,2026-01-01 08:00:00,PM10,31.78
ST095,2026-01-01 12:00:00,PM10,18.3
ST095,2026-01-01 16:00:00,PM10,27.82
ST095,2026-01-01 20:00:00,PM10,38.75
ST095,2026-01-02 00:00:00,PM10,30.29
